time,voltage,current,temperature,fault
0.0,0.07441195272045356,0.994301003616926,25.236996540717918,0
0.1001001001001001,0.13534216154274126,0.9768047834769243,24.958970670004224,0
0.2002002002002002,0.151837407969003,1.0022562502580281,24.951337002926206,1
0.3003003003003003,0.3473982474564916,0.9905420618241908,24.965908823124234,0
0.4004004004004004,0.3855490321502663,0.8986655890748305,24.981912869406493,0
0.5005005005005005,0.428113300940186,0.8389621588099696,24.929382570669134,0
0.6006006006006006,0.6284685599620877,0.8695117670235469,24.898454138540668,1
0.7007007007007008,0.6298059486578876,0.7159286586125543,25.00397635378089,0
0.8008008008008008,0.7105595096606284,0.6784535684171102,25.115211937746516,1
0.9009009009009009,0.809865877109989,0.6632366737458903,25.20240379544143,0
1.001001001001001,0.8230847423690564,0.43533941765871564,24.80431249920251,0
1.1011011011011012,0.8713233698378372,0.40955737336365716,25.13423053716379,0
1.2012012012012012,0.8627474897927351,0.3412431216235851,25.02989435788206,1
1.3013013013013013,1.0327405433729677,0.21463536293686328,25.03504709545444,0
1.4014014014014016,1.0238070767759433,0.1913185638803048,24.982463057723123,1
1.5015015015015016,1.0208367011344615,0.07292933821067096,25.250921031310455,0
1.6016016016016017,1.0333270757532176,-0.12428591948971392,25.064894104059153,1
1.7017017017017018,0.9839547445406842,-0.07987145645028824,25.140858788885833,0
1.8018018018018018,0.8936670272638885,-0.21855309147290236,24.84985856165121,0
1.9019019019019021,0.8870382236326376,-0.30041154436299644,25.037600458863615,1
2.002002002002002,0.8764072138983896,-0.43416605315460133,24.955946491678457,1
2.1021021021021022,0.8197299108088577,-0.4126402653762311,25.06122903986927,0
2.2022022022022023,0.8934408715413558,-0.6409618306888524,24.97326067170808,1
2.3023023023023024,0.7612450474289408,-0.6736754704545508,24.83297175433241,0
2.4024024024024024,0.637352135264647,-0.7305356675155584,25.046886968241616,1
2.5025025025025025,0.5981795301066765,-0.7959924702850522,24.96503870250905,1
2.6026026026026026,0.5760447093928923,-0.9218011780603975,24.95208047255706,1
2.702702702702703,0.4728979314822716,-0.885323406982993,25.01390579586194,1
2.802802802802803,0.3791643148196654,-0.9446451948157355,24.94444816866411,0
2.902902902902903,0.29360879880160845,-0.9755548040957217,24.912672296128704,1
3.0030030030030033,0.07800355821796473,-0.9704585763743331,25.10320857546958,0
3.1031031031031033,0.10422130977547059,-1.0423719072781306,24.952628222353027,0
3.2032032032032034,-0.12544471471671187,-0.9218420327462276,25.104222188858135,0
3.3033033033033035,-0.059457638762354104,-0.9660225266369395,24.92786096413436,0
3.4034034034034035,-0.22751152149323367,-1.0329053803382509,24.975254010122505,0
3.5035035035035036,-0.34133559770523886,-0.9359274891072878,24.883444495354208,0
3.6036036036036037,-0.4237252847556247,-0.8304367643567863,24.96527837731445,0
3.7037037037037037,-0.5827133473436237,-0.8805333177203709,24.889119923811517,1
3.8038038038038042,-0.6164613841832756,-0.7727902492948037,24.981247850182,1
3.9039039039039043,-0.7230371074157158,-0.683809709336175,24.915704942930397,0
4.004004004004004,-0.7907238038162885,-0.6386768884970967,24.878325534133555,0
4.104104104104104,-0.8157175331401131,-0.5789621405693911,24.923745720277218,0
4.2042042042042045,-0.8723196712718901,-0.4302038396891188,24.940072728969767,1
4.3043043043043046,-0.897312083445427,-0.36117114067502626,25.26128161831497,0
4.404404404404405,-0.8346403754891978,-0.29094139822125226,25.05776424357074,0
4.504504504504505,-1.0599984374220859,-0.2117773596377195,24.96751134201334,0
4.604604604604605,-0.9894718891183154,-0.05347438428087921,25.061510114862234,0
4.704704704704705,-0.9051960039659394,-0.07200696931342634,25.121793049541306,0
4.804804804804805,-1.0518980902106136,0.04963038287021479,25.074085199842223,0
4.904904904904905,-0.9344238717622387,0.12516640510210902,25.102855617902755,1
5.005005005005005,-1.020706942367961,0.17982942738683133,25.214597543334467,1
5.105105105105105,-0.8592299565198631,0.40856475189501673,25.01689497395298,0
5.205205205205205,-0.9074713907218147,0.5669972559315078,25.13655349974837,0
5.305305305305305,-0.8444917667542962,0.5197534125802421,25.01397100492872,0
5.405405405405406,-0.8232548796861024,0.6897610606526536,25.03392950633884,1
5.505505505505506,-0.7580266848933805,0.7261566596895325,25.04059969745583,0
5.605605605605606,-0.612227167809104,0.8183420324273722,25.001635894284124,1
5.705705705705706,-0.5303072489576452,0.8287526389404115,25.130572115677783,0
5.805805805805806,-0.4227307745697505,0.8405247066685875,25.061945023995428,1
5.9059059059059065,-0.4107746426497439,0.9187819112190586,25.052572122132364,1
6.0060060060060065,-0.3171382515105384,0.9017499123255439,25.051697299514395,1
6.106106106106107,-0.11040452196884248,1.0166312903983719,25.083785359846676,1
6.206206206206207,0.04734425502179786,1.0926594607520879,25.086018444422983,1
6.306306306306307,-0.04304662258404961,1.07500968550986,24.980786517006425,1
6.406406406406407,0.1449083388960335,0.9814669175675268,25.066360229960907,0
6.506506506506507,0.2128147924038032,1.0096202205079163,24.945724315052058,1
6.606606606606607,0.34141540100048196,0.9139571710929514,24.93276439621438,0
6.706706706706707,0.4321559874114684,0.9720635593918004,25.03596516854257,0
6.806806806806807,0.5293410722794719,0.823535711746925,24.88767152121755,0
6.906906906906907,0.5419550202475425,0.8079026616316294,25.086293804590458,1
7.007007007007007,0.6259057168879821,0.7390145263538105,25.120124576704125,0
7.107107107107107,0.7780437348379045,0.5916479820138916,24.999726984302438,1
7.207207207207207,0.8039356785373849,0.5669764814885092,25.197203551858628,1
7.307307307307307,0.8047238808241015,0.5527289566349413,24.94009836253164,0
7.407407407407407,0.9039625643013876,0.3933915677141044,24.98624578335632,0
7.507507507507508,0.982154924306772,0.3893204762496436,25.13387667848204,1
7.6076076076076085,0.9053361852396324,0.16853066082337848,25.125752062553445,1
7.7077077077077085,0.9753238998152703,0.15561695369287576,24.97399305138743,1
7.807807807807809,0.9880912110490713,0.09252651643366128,25.143716798204306,1
7.907907907907909,1.021086627930029,-0.04983434579954556,24.95855453693187,0
8.008008008008009,0.963828322694646,-0.13681904655090998,25.099949454364644,0
8.108108108108109,0.9906687043334054,-0.18923208232767322,24.966996307538572,1
8.208208208208209,0.8385663836754111,-0.3542673927621287,25.030501502442252,1
8.308308308308309,0.8701262885948182,-0.40920805903468777,24.951447542458578,0
8.408408408408409,0.8331341423016004,-0.5291687519578349,25.021812872310782,0
8.508508508508509,0.772680822513461,-0.6594745422617885,24.775403253810193,0
8.608608608608609,0.816462329491964,-0.6729753323629403,25.00596832287061,1
8.70870870870871,0.6313964958698124,-0.8238757820062358,24.75609780705742,1
8.80880880880881,0.5116113687959452,-0.8881092549627095,25.091353617454594,1
8.90890890890891,0.4754243387092804,-0.8944265661641323,24.84058380039301,1
9.00900900900901,0.3507637640836597,-0.9749270959755542,24.9380855607904,0
9.10910910910911,0.346204799758193,-1.0352146238980884,24.898757285822608,1
9.20920920920921,0.3078421513033114,-0.994693347942746,24.809513491370037,0
9.30930930930931,0.07584018337949472,-1.012687430105885,24.826722521783893,1
9.40940940940941,0.04533213458759375,-1.0788505005112097,25.026579356622012,1
9.50950950950951,-0.150749449775325,-0.9831431762201623,25.067976830560898,1
9.60960960960961,-0.17493114305269292,-0.9473193826817042,24.918597401641392,0
9.70970970970971,-0.3141940622342897,-0.9388804044328833,25.029204783507556,0
9.80980980980981,-0.35810816708237203,-0.9571219659871887,24.87032643998106,0
9.90990990990991,-0.4306675349475343,-0.8227829177319292,24.82354212949529,1
10.01001001001001,-0.52099487715882,-0.8616319458455447,25.007659891413333,1
10.11011011011011,-0.6945466165850467,-0.8639209419303373,25.004411091667073,0
10.21021021021021,-0.6762553241614543,-0.7303028735459193,25.238952666045858,0
10.31031031031031,-0.7642218471568358,-0.6443753780437632,24.900217655063546,0
10.41041041041041,-0.8534130471286109,-0.5715820399602006,25.085292271863807,1
10.51051051051051,-0.7845586517575045,-0.44838530541348626,24.941775901149803,1
10.61061061061061,-0.9008100331672984,-0.44854278048216756,24.8847685981171,0
10.710710710710712,-1.0074417100817452,-0.31142100456425087,24.95315356448651,1
10.810810810810812,-0.9327587826655847,-0.2136266294555444,25.15614839184684,1
10.910910910910912,-0.9581733289294531,-0.0435514131497047,24.97865293842624,0
11.011011011011012,-0.9644961656382175,0.014070017247400982,25.2779164911061,1
11.111111111111112,-1.0273396839817794,0.10505939521928008,25.188103120292404,1
11.211211211211213,-1.1301160804946422,0.1682236920673682,25.015270456462765,1
11.311311311311313,-0.9717325516956155,0.27815521306443525,25.036711240713768,0
11.411411411411413,-0.8967721845822094,0.44009388293872787,24.833354051645784,1
11.511511511511513,-0.9416896647099108,0.5825709497827076,25.18714531066748,0
11.611611611611613,-0.8735744848482422,0.6319998522662826,24.926649860645806,0
11.711711711711713,-0.7530251864261298,0.6519513196413819,25.116815515795057,0
11.811811811811813,-0.6529774566872671,0.7048062482914957,25.0230604270752,0
11.911911911911913,-0.6105237256854568,0.8198002908810806,25.060959478685366,0
12.012012012012013,-0.4646945362656412,0.9042080455579369,24.795707107818405,1
12.112112112112113,-0.4266733530647022,0.9045178488368617,24.98286581277543,0
12.212212212212213,-0.24820682287095863,0.8689976316919511,25.010364487185555,1
12.312312312312313,-0.24087867497331025,0.9791124359480956,25.02858966499687,0
12.412412412412413,-0.1719445340106518,0.9212065371971035,24.947359670004452,0
12.512512512512513,-0.023397013292461556,1.012133919245218,25.103689122443708,1
12.612612612612613,0.021858829236566166,1.003303813897875,24.877911793437956,0
12.712712712712714,0.10064914376325704,0.9946498215729492,25.147408772777872,0
12.812812812812814,0.22495286522090466,0.9396377023840972,25.110580179020005,1
12.912912912912914,0.3744500110854784,0.9521136341960155,24.84172737759393,0
13.013013013013014,0.4386081540332529,0.883224705129648,25.014618876325006,0
13.113113113113114,0.46755446220691566,0.8773323881813914,25.03466273733114,0
13.213213213213214,0.6377672105031286,0.8198768566462288,24.94727002227975,1
13.313313313313314,0.7605828392584894,0.6770169166728649,24.94797931549155,1
13.413413413413414,0.7591388824443376,0.6118288904393409,25.0551902851609,0
13.513513513513514,0.7655361547257691,0.5449736419953097,25.006199904239836,1
13.613613613613614,0.8033438039815062,0.5230679164535468,25.010535104715625,0
13.713713713713714,0.9186361441762168,0.37576211942188276,25.001511380434103,1
13.813813813813814,1.0268506555704517,0.3377413232097709,25.108723092005803,0
13.913913913913914,1.0006050824378272,0.2289642757625891,25.009746553628993,1
14.014014014014014,1.0244839556392522,0.15636847692499273,24.85193471856919,1
14.114114114114114,0.98282180873441,-0.027744158903570442,25.07356911032965,0
14.214214214214214,1.0123473445358506,-0.08535576322708574,24.998147155055932,1
14.314314314314315,0.9946373741405498,-0.12242814947888417,24.89322402069374,1
14.414414414414415,0.8674210512060573,-0.3153106466399522,25.08303022121625,1
14.514514514514515,0.9281258928670009,-0.4552882997708069,25.079413168691357,1
